case_id,repository,pr_number,language,code_changed_files,code_diff_excerpt,docs_before_excerpt,suggested_docs_update_required,suggested_doc_category,suggested_notes,human_docs_update_required,human_doc_category,human_label_notes,review_status,review_row_hash,review_context_hash,synthetic_category_by_design,source_project_key,mutation_template,patch_path
CRPP2-JOB-API_REFERENCE-201,controlled-v2/jobfair-platform-copy,9400101,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_11.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_11.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_11.json
@@ -3,7 +3,7 @@
   ""contracts"": [
     {
       ""contractId"": ""JOB-API-201"",
-      ""method"": ""POST"",
+      ""method"": ""PUT"",
       ""operationId"": ""jobfairplatformOperation201"",
       ""path"": ""/api/jobfair-platform/v1/resources/201"",
       ""requiredQuery"": [
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-201
- Operation: `jobfairplatformOperation201`
- Public endpoint: `POST /api/jobfair-platform/v1/resources/201`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-201: kod mijenja javni API ugovor iz 'POST' u 'PUT' (http_method_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,c22d861e5950dc97d8dba00796b3b85bb3a3adbee35c7381ba25dd9e433c6b12,119d2fa8ad85103b4fa46856ba0a39cf5965dcb9106a7cbd3984bd077a0f9b1d,api_reference,jobfair_platform,http_method_change,cases/patches/jobfair_platform/api_reference/JOB-API-201.patch
CRPP2-JOB-API_REFERENCE-202,controlled-v2/jobfair-platform-copy,9400102,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_11.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_11.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_11.json
@@ -15,7 +15,7 @@
       ""contractId"": ""JOB-API-202"",
       ""method"": ""PUT"",
       ""operationId"": ""jobfairplatformOperation202"",
-      ""path"": ""/api/jobfair-platform/v1/resources/202"",
+      ""path"": ""/api/jobfair-platform/v2/resources/202"",
       ""requiredQuery"": [
         ""tenantId""
       ],
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-202
- Operation: `jobfairplatformOperation202`
- Public endpoint: `PUT /api/jobfair-platform/v1/resources/202`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-202: kod mijenja javni API ugovor iz '/api/jobfair-platform/v1/resources/202' u '/api/jobfair-platform/v2/resources/202' (endpoint_version_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,2a4c8e6f1bb1a40c7524faad75b9603c426101e7b7087407dd2fc7fbaff01566,6c5373544578b6200cadc606bada66b07beb48795202ff6a90a6856eceebbf72,api_reference,jobfair_platform,endpoint_version_change,cases/patches/jobfair_platform/api_reference/JOB-API-202.patch
CRPP2-JOB-API_REFERENCE-203,controlled-v2/jobfair-platform-copy,9400103,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_11.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_11.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_11.json
@@ -27,7 +27,8 @@
       ""operationId"": ""jobfairplatformOperation203"",
       ""path"": ""/api/jobfair-platform/v1/resources/203"",
       ""requiredQuery"": [
-        ""tenantId""
+        ""tenantId"",
+        ""includeAudit""
       ],
       ""successStatus"": 200
     },
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-203
- Operation: `jobfairplatformOperation203`
- Public endpoint: `DELETE /api/jobfair-platform/v1/resources/203`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-203: kod mijenja javni API ugovor iz 'tenantId' u 'tenantId, includeAudit' (required_parameter_added), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,ca75a61131c20a0be3c074c3f0ba1363b38957836f8fee23ef6d09a1340083c2,2dcb506f925c6eb4395f0f7a0fda769f332cc28241134699a29cd2041b7a0d58,api_reference,jobfair_platform,required_parameter_added,cases/patches/jobfair_platform/api_reference/JOB-API-203.patch
CRPP2-JOB-API_REFERENCE-204,controlled-v2/jobfair-platform-copy,9400104,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_11.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_11.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_11.json
@@ -39,7 +39,7 @@
       ""requiredQuery"": [
         ""tenantId""
       ],
-      ""successStatus"": 200
+      ""successStatus"": 202
     },
     {
       ""contractId"": ""JOB-API-205"",
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-204
- Operation: `jobfairplatformOperation204`
- Public endpoint: `GET /api/jobfair-platform/v1/resources/204`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-204: kod mijenja javni API ugovor iz '200' u '202' (success_status_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,e169ec4e2e40979acf3833c4b2cd544f78c12b62c4395bbcb5fb998781bf8ba0,1f1bc7e0abe1b3c864cfd210c76a88af97da706d371f0dd83878d1acd58ee238,api_reference,jobfair_platform,success_status_change,cases/patches/jobfair_platform/api_reference/JOB-API-204.patch
CRPP2-JOB-API_REFERENCE-205,controlled-v2/jobfair-platform-copy,9400105,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_11.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_11.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_11.json
@@ -43,7 +43,7 @@
     },
     {
       ""contractId"": ""JOB-API-205"",
-      ""method"": ""POST"",
+      ""method"": ""PUT"",
       ""operationId"": ""jobfairplatformOperation205"",
       ""path"": ""/api/jobfair-platform/v1/resources/205"",
       ""requiredQuery"": [
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-205
- Operation: `jobfairplatformOperation205`
- Public endpoint: `POST /api/jobfair-platform/v1/resources/205`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-205: kod mijenja javni API ugovor iz 'POST' u 'PUT' (http_method_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,70f11ba5b4d3a4ee92a40bdf9ffb0dd7885e7e390dc973a5c817d85693b1a045,03a3764729a5ca78c4878579935e354737b2b3709db4db4603acaf6d8052770b,api_reference,jobfair_platform,http_method_change,cases/patches/jobfair_platform/api_reference/JOB-API-205.patch
CRPP2-JOB-API_REFERENCE-206,controlled-v2/jobfair-platform-copy,9400106,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_11.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_11.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_11.json
@@ -55,7 +55,7 @@
       ""contractId"": ""JOB-API-206"",
       ""method"": ""PUT"",
       ""operationId"": ""jobfairplatformOperation206"",
-      ""path"": ""/api/jobfair-platform/v1/resources/206"",
+      ""path"": ""/api/jobfair-platform/v2/resources/206"",
       ""requiredQuery"": [
         ""tenantId""
       ],
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-206
- Operation: `jobfairplatformOperation206`
- Public endpoint: `PUT /api/jobfair-platform/v1/resources/206`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-206: kod mijenja javni API ugovor iz '/api/jobfair-platform/v1/resources/206' u '/api/jobfair-platform/v2/resources/206' (endpoint_version_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,048560527737224fbb512166ccc6555d5dbcb3405d08e1268e5fbabc0bb9e2c9,99a9a6dfa4392f1a8b7366508b98ea1a7d30576ebb66b5413856ce4aae849677,api_reference,jobfair_platform,endpoint_version_change,cases/patches/jobfair_platform/api_reference/JOB-API-206.patch
CRPP2-JOB-API_REFERENCE-207,controlled-v2/jobfair-platform-copy,9400107,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_11.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_11.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_11.json
@@ -67,7 +67,8 @@
       ""operationId"": ""jobfairplatformOperation207"",
       ""path"": ""/api/jobfair-platform/v1/resources/207"",
       ""requiredQuery"": [
-        ""tenantId""
+        ""tenantId"",
+        ""includeAudit""
       ],
       ""successStatus"": 200
     },
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-207
- Operation: `jobfairplatformOperation207`
- Public endpoint: `DELETE /api/jobfair-platform/v1/resources/207`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-207: kod mijenja javni API ugovor iz 'tenantId' u 'tenantId, includeAudit' (required_parameter_added), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,1d49cee233db3ee8586d8b1e074c240d68875df58657214b3566f2881a8e1896,aa2be4bd5bba746d886fc0e0ce058c2a3f86214f5d49766b78341eec9ce77b82,api_reference,jobfair_platform,required_parameter_added,cases/patches/jobfair_platform/api_reference/JOB-API-207.patch
CRPP2-JOB-API_REFERENCE-208,controlled-v2/jobfair-platform-copy,9400108,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_11.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_11.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_11.json
@@ -79,7 +79,7 @@
       ""requiredQuery"": [
         ""tenantId""
       ],
-      ""successStatus"": 200
+      ""successStatus"": 202
     },
     {
       ""contractId"": ""JOB-API-209"",
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-208
- Operation: `jobfairplatformOperation208`
- Public endpoint: `GET /api/jobfair-platform/v1/resources/208`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-208: kod mijenja javni API ugovor iz '200' u '202' (success_status_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,29fdb2c7c1ad2fab7fd81fafef1818709004626c869c82b658177d3012f7d837,fd12cc0e0a48b21b26f59da20461a7d3dc71372127b672ee5af33fa5d7120de8,api_reference,jobfair_platform,success_status_change,cases/patches/jobfair_platform/api_reference/JOB-API-208.patch
CRPP2-JOB-API_REFERENCE-209,controlled-v2/jobfair-platform-copy,9400109,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_11.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_11.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_11.json
@@ -83,7 +83,7 @@
     },
     {
       ""contractId"": ""JOB-API-209"",
-      ""method"": ""POST"",
+      ""method"": ""PUT"",
       ""operationId"": ""jobfairplatformOperation209"",
       ""path"": ""/api/jobfair-platform/v1/resources/209"",
       ""requiredQuery"": [
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-209
- Operation: `jobfairplatformOperation209`
- Public endpoint: `POST /api/jobfair-platform/v1/resources/209`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-209: kod mijenja javni API ugovor iz 'POST' u 'PUT' (http_method_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,b98a1add8b060b019768a77e27db9ee8410e349e3f0d55cdce4c5ed37974a0ea,7ae0508b2ec6565aa34a7d03e8148e13930230ce98b59aa0cfeb006d0642fb4f,api_reference,jobfair_platform,http_method_change,cases/patches/jobfair_platform/api_reference/JOB-API-209.patch
CRPP2-JOB-API_REFERENCE-210,controlled-v2/jobfair-platform-copy,9400110,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_11.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_11.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_11.json
@@ -95,7 +95,7 @@
       ""contractId"": ""JOB-API-210"",
       ""method"": ""PUT"",
       ""operationId"": ""jobfairplatformOperation210"",
-      ""path"": ""/api/jobfair-platform/v1/resources/210"",
+      ""path"": ""/api/jobfair-platform/v2/resources/210"",
       ""requiredQuery"": [
         ""tenantId""
       ],
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-210
- Operation: `jobfairplatformOperation210`
- Public endpoint: `PUT /api/jobfair-platform/v1/resources/210`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-210: kod mijenja javni API ugovor iz '/api/jobfair-platform/v1/resources/210' u '/api/jobfair-platform/v2/resources/210' (endpoint_version_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,ce8620cfbc68753584aa73fd7955a6599aa439e75b89fb7d8fb2f53f963cd868,91f395125856afcca958e4c7855523bf9225b09a5c409dde8582d8607ae2d2a2,api_reference,jobfair_platform,endpoint_version_change,cases/patches/jobfair_platform/api_reference/JOB-API-210.patch
