case_id,repository,pr_number,language,code_changed_files,code_diff_excerpt,docs_before_excerpt,suggested_docs_update_required,suggested_doc_category,suggested_notes,human_docs_update_required,human_doc_category,human_label_notes,review_status,review_row_hash,review_context_hash,synthetic_category_by_design,source_project_key,mutation_template,patch_path
CRPP2-JOB-API_REFERENCE-101,controlled-v2/jobfair-platform-copy,9400001,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_01.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_01.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_01.json
@@ -3,7 +3,7 @@
   ""contracts"": [
     {
       ""contractId"": ""JOB-API-101"",
-      ""method"": ""POST"",
+      ""method"": ""PUT"",
       ""operationId"": ""jobfairplatformOperation101"",
       ""path"": ""/api/jobfair-platform/v1/resources/101"",
       ""requiredQuery"": [
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-101
- Operation: `jobfairplatformOperation101`
- Public endpoint: `POST /api/jobfair-platform/v1/resources/101`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-101: kod mijenja javni API ugovor iz 'POST' u 'PUT' (http_method_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,d88164fdc9717ff3ad3ed25505fef21ee1b4f4e8bcc704973a1de51c1de4dd50,4fa834934bc0077864ee776f3e746ddef16bf5a4d02c842aa68c55a1bcec3f5c,api_reference,jobfair_platform,http_method_change,cases/patches/jobfair_platform/api_reference/JOB-API-101.patch
CRPP2-JOB-API_REFERENCE-102,controlled-v2/jobfair-platform-copy,9400002,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_01.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_01.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_01.json
@@ -15,7 +15,7 @@
       ""contractId"": ""JOB-API-102"",
       ""method"": ""PUT"",
       ""operationId"": ""jobfairplatformOperation102"",
-      ""path"": ""/api/jobfair-platform/v1/resources/102"",
+      ""path"": ""/api/jobfair-platform/v2/resources/102"",
       ""requiredQuery"": [
         ""tenantId""
       ],
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-102
- Operation: `jobfairplatformOperation102`
- Public endpoint: `PUT /api/jobfair-platform/v1/resources/102`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-102: kod mijenja javni API ugovor iz '/api/jobfair-platform/v1/resources/102' u '/api/jobfair-platform/v2/resources/102' (endpoint_version_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,a9a4fd210941acd7114fe653d725f29788fbfa3c2867d07be7977110585c5fdb,9653f055d9d0b80006bfb008c86c6d4edd4fe7f72ce007ee6b926d9290e72a5b,api_reference,jobfair_platform,endpoint_version_change,cases/patches/jobfair_platform/api_reference/JOB-API-102.patch
CRPP2-JOB-API_REFERENCE-103,controlled-v2/jobfair-platform-copy,9400003,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_01.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_01.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_01.json
@@ -27,7 +27,8 @@
       ""operationId"": ""jobfairplatformOperation103"",
       ""path"": ""/api/jobfair-platform/v1/resources/103"",
       ""requiredQuery"": [
-        ""tenantId""
+        ""tenantId"",
+        ""includeAudit""
       ],
       ""successStatus"": 200
     },
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-103
- Operation: `jobfairplatformOperation103`
- Public endpoint: `DELETE /api/jobfair-platform/v1/resources/103`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-103: kod mijenja javni API ugovor iz 'tenantId' u 'tenantId, includeAudit' (required_parameter_added), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,05b91c540c514306d6496d1221b521e54bdd2c84a8b9046972048a652210ab60,adf1bf43a01d22aa5f5c52dd24fd4ee3d2b72db7eb0aa6aed729b1df1da3c449,api_reference,jobfair_platform,required_parameter_added,cases/patches/jobfair_platform/api_reference/JOB-API-103.patch
CRPP2-JOB-API_REFERENCE-104,controlled-v2/jobfair-platform-copy,9400004,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_01.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_01.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_01.json
@@ -39,7 +39,7 @@
       ""requiredQuery"": [
         ""tenantId""
       ],
-      ""successStatus"": 200
+      ""successStatus"": 202
     },
     {
       ""contractId"": ""JOB-API-105"",
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-104
- Operation: `jobfairplatformOperation104`
- Public endpoint: `GET /api/jobfair-platform/v1/resources/104`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-104: kod mijenja javni API ugovor iz '200' u '202' (success_status_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,f71e977e58e0c91bb831a60b52859675a08cb128422b6c0b773b620ca2310a0a,a16e3b6a614135bd0a949430a4c1be85c916e02f5c319773ffcde5b60fc8063a,api_reference,jobfair_platform,success_status_change,cases/patches/jobfair_platform/api_reference/JOB-API-104.patch
CRPP2-JOB-API_REFERENCE-105,controlled-v2/jobfair-platform-copy,9400005,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_01.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_01.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_01.json
@@ -43,7 +43,7 @@
     },
     {
       ""contractId"": ""JOB-API-105"",
-      ""method"": ""POST"",
+      ""method"": ""PUT"",
       ""operationId"": ""jobfairplatformOperation105"",
       ""path"": ""/api/jobfair-platform/v1/resources/105"",
       ""requiredQuery"": [
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-105
- Operation: `jobfairplatformOperation105`
- Public endpoint: `POST /api/jobfair-platform/v1/resources/105`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-105: kod mijenja javni API ugovor iz 'POST' u 'PUT' (http_method_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,7c38469046c344358484e0c830ca87b7ac0e91265bb4787dd0fb2d634468c603,c3dddaaff34cd84c4666bcf4aa2f135cb78e943ae269265278d10a0e8cba6f98,api_reference,jobfair_platform,http_method_change,cases/patches/jobfair_platform/api_reference/JOB-API-105.patch
CRPP2-JOB-API_REFERENCE-106,controlled-v2/jobfair-platform-copy,9400006,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_01.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_01.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_01.json
@@ -55,7 +55,7 @@
       ""contractId"": ""JOB-API-106"",
       ""method"": ""PUT"",
       ""operationId"": ""jobfairplatformOperation106"",
-      ""path"": ""/api/jobfair-platform/v1/resources/106"",
+      ""path"": ""/api/jobfair-platform/v2/resources/106"",
       ""requiredQuery"": [
         ""tenantId""
       ],
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-106
- Operation: `jobfairplatformOperation106`
- Public endpoint: `PUT /api/jobfair-platform/v1/resources/106`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-106: kod mijenja javni API ugovor iz '/api/jobfair-platform/v1/resources/106' u '/api/jobfair-platform/v2/resources/106' (endpoint_version_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,02d48500201374bb43ef24f8c00bc4b9a7a4a963e8e8d56142c4017752c5a9f7,4912b0fa0791045656ab01bc034796bbaef703400370b705c291c12e255e654d,api_reference,jobfair_platform,endpoint_version_change,cases/patches/jobfair_platform/api_reference/JOB-API-106.patch
CRPP2-JOB-API_REFERENCE-107,controlled-v2/jobfair-platform-copy,9400007,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_01.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_01.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_01.json
@@ -67,7 +67,8 @@
       ""operationId"": ""jobfairplatformOperation107"",
       ""path"": ""/api/jobfair-platform/v1/resources/107"",
       ""requiredQuery"": [
-        ""tenantId""
+        ""tenantId"",
+        ""includeAudit""
       ],
       ""successStatus"": 200
     },
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-107
- Operation: `jobfairplatformOperation107`
- Public endpoint: `DELETE /api/jobfair-platform/v1/resources/107`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-107: kod mijenja javni API ugovor iz 'tenantId' u 'tenantId, includeAudit' (required_parameter_added), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,c298fbd3f73414763f053babf2192eea4857410382c1123d2dd8f86ec8e9c880,12c32783940affad1e90fc292e83e9376e635743f587db8452e5cf86153d6902,api_reference,jobfair_platform,required_parameter_added,cases/patches/jobfair_platform/api_reference/JOB-API-107.patch
CRPP2-JOB-API_REFERENCE-108,controlled-v2/jobfair-platform-copy,9400008,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_01.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_01.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_01.json
@@ -79,7 +79,7 @@
       ""requiredQuery"": [
         ""tenantId""
       ],
-      ""successStatus"": 200
+      ""successStatus"": 202
     },
     {
       ""contractId"": ""JOB-API-109"",
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-108
- Operation: `jobfairplatformOperation108`
- Public endpoint: `GET /api/jobfair-platform/v1/resources/108`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-108: kod mijenja javni API ugovor iz '200' u '202' (success_status_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,b5c5b1e4e2332eb8e24906ef2098b42f0755a87777f3acd59d8655df900f5c1f,a27744ac7c31e807486e19a54bcb801fcc629f3bcff36fe76ff15efc87850972,api_reference,jobfair_platform,success_status_change,cases/patches/jobfair_platform/api_reference/JOB-API-108.patch
CRPP2-JOB-API_REFERENCE-109,controlled-v2/jobfair-platform-copy,9400009,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_01.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_01.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_01.json
@@ -83,7 +83,7 @@
     },
     {
       ""contractId"": ""JOB-API-109"",
-      ""method"": ""POST"",
+      ""method"": ""PUT"",
       ""operationId"": ""jobfairplatformOperation109"",
       ""path"": ""/api/jobfair-platform/v1/resources/109"",
       ""requiredQuery"": [
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-109
- Operation: `jobfairplatformOperation109`
- Public endpoint: `POST /api/jobfair-platform/v1/resources/109`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-109: kod mijenja javni API ugovor iz 'POST' u 'PUT' (http_method_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,9d13352428e778a2cba9cda669107b548f8e5665fe510af74c44dfc666c7157d,c098c28741fa37dfa88567806b5e75088df48e987fdd3d6c6f1f4f763d2f6443,api_reference,jobfair_platform,http_method_change,cases/patches/jobfair_platform/api_reference/JOB-API-109.patch
CRPP2-JOB-API_REFERENCE-110,controlled-v2/jobfair-platform-copy,9400010,typescript,"[""src/docguard-contract-lab-v2/api_reference/contracts_01.json""]","--- a/src/docguard-contract-lab-v2/api_reference/contracts_01.json
+++ b/src/docguard-contract-lab-v2/api_reference/contracts_01.json
@@ -95,7 +95,7 @@
       ""contractId"": ""JOB-API-110"",
       ""method"": ""PUT"",
       ""operationId"": ""jobfairplatformOperation110"",
-      ""path"": ""/api/jobfair-platform/v1/resources/110"",
+      ""path"": ""/api/jobfair-platform/v2/resources/110"",
       ""requiredQuery"": [
         ""tenantId""
       ],
","<!-- docs/docguard-contract-lab-v2/API_REFERENCE.md @ controlled-baseline:d464442dc60457f7 -->
### JOB-API-110
- Operation: `jobfairplatformOperation110`
- Public endpoint: `PUT /api/jobfair-platform/v1/resources/110`
- Required query parameters: `tenantId`
- Success response status: `200`
",True,api_reference,Controlled design expectation: api_reference; independent human/owner acceptance still required before merge.,True,api_reference,"JOB-API-110: kod mijenja javni API ugovor iz '/api/jobfair-platform/v1/resources/110' u '/api/jobfair-platform/v2/resources/110' (endpoint_version_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,19795814e0d4e8ba811214a1dba30f5fbb045f9423fa61c7d94d7b09d67745f6,5c382e00d573dae89ebe9b577faadc3f80222ba8865cd39dbf06921b7b8733f2,api_reference,jobfair_platform,endpoint_version_change,cases/patches/jobfair_platform/api_reference/JOB-API-110.patch
