case_id,repository,pr_number,language,code_changed_files,code_diff_excerpt,docs_before_excerpt,suggested_docs_update_required,suggested_doc_category,suggested_notes,human_docs_update_required,human_doc_category,human_label_notes,review_status,review_row_hash,review_context_hash,synthetic_category_by_design,source_project_key,mutation_template,patch_path
CRPP2-JOB-CONFIGURATION-121,controlled-v2/jobfair-platform-copy,9400201,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_03.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_03.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_03.json
@@ -3,7 +3,7 @@
   ""contracts"": [
     {
       ""contractId"": ""JOB-CFG-121"",
-      ""default"": 151,
+      ""default"": 181,
       ""environmentVariable"": ""JOB_FEATURE_121_TIMEOUT_SECONDS"",
       ""key"": ""jobfair_platform.feature121.timeoutSeconds"",
       ""mode"": ""safe"",
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-121
- Configuration key: `jobfair_platform.feature121.timeoutSeconds`
- Environment variable: `JOB_FEATURE_121_TIMEOUT_SECONDS`
- Documented default: `151`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-121: kod mijenja dokumentovanu konfiguraciju iz '151' u '181' (documented_default_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,df749d40f338213e5df58557ac750f4ebd9ec06b6c3dcfdad25c9ee5e0d4b0f2,1d5f65e7ab196834170389d96d28cdb215c38f21961a86d0157eab26c93e7d01,configuration,jobfair_platform,documented_default_change,cases/patches/jobfair_platform/configuration/JOB-CFG-121.patch
CRPP2-JOB-CONFIGURATION-122,controlled-v2/jobfair-platform-copy,9400202,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_03.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_03.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_03.json
@@ -12,7 +12,7 @@
     {
       ""contractId"": ""JOB-CFG-122"",
       ""default"": 152,
-      ""environmentVariable"": ""JOB_FEATURE_122_TIMEOUT_SECONDS"",
+      ""environmentVariable"": ""JOB_FEATURE_122_TIMEOUT_SECONDS_V2"",
       ""key"": ""jobfair_platform.feature122.timeoutSeconds"",
       ""mode"": ""safe"",
       ""required"": false
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-122
- Configuration key: `jobfair_platform.feature122.timeoutSeconds`
- Environment variable: `JOB_FEATURE_122_TIMEOUT_SECONDS`
- Documented default: `152`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-122: kod mijenja dokumentovanu konfiguraciju iz 'JOB_FEATURE_122_TIMEOUT_SECONDS' u 'JOB_FEATURE_122_TIMEOUT_SECONDS_V2' (environment_variable_rename), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,f9eac00f03e76f8bf01bfe09fd8beb266d240ad907e04b7b463921710aee24d9,3a41420d0bc199f8da88ab2aa7a46cf9081351791668b8cddc81dc26189dc390,configuration,jobfair_platform,environment_variable_rename,cases/patches/jobfair_platform/configuration/JOB-CFG-122.patch
CRPP2-JOB-CONFIGURATION-123,controlled-v2/jobfair-platform-copy,9400203,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_03.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_03.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_03.json
@@ -23,7 +23,7 @@
       ""environmentVariable"": ""JOB_FEATURE_123_TIMEOUT_SECONDS"",
       ""key"": ""jobfair_platform.feature123.timeoutSeconds"",
       ""mode"": ""safe"",
-      ""required"": false
+      ""required"": true
     },
     {
       ""contractId"": ""JOB-CFG-124"",
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-123
- Configuration key: `jobfair_platform.feature123.timeoutSeconds`
- Environment variable: `JOB_FEATURE_123_TIMEOUT_SECONDS`
- Documented default: `153`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-123: kod mijenja dokumentovanu konfiguraciju iz 'false' u 'true' (optional_to_required), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,855eadda40a512e7fbaf17602731522ce4acf17eee57b4fc69c99aa8d01be201,dc3203c69d92aadc84c70ab03d88ea53e6cc8ceb8af77559ddbf21dfe868c1c6,configuration,jobfair_platform,optional_to_required,cases/patches/jobfair_platform/configuration/JOB-CFG-123.patch
CRPP2-JOB-CONFIGURATION-124,controlled-v2/jobfair-platform-copy,9400204,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_03.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_03.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_03.json
@@ -30,7 +30,7 @@
       ""default"": 154,
       ""environmentVariable"": ""JOB_FEATURE_124_TIMEOUT_SECONDS"",
       ""key"": ""jobfair_platform.feature124.timeoutSeconds"",
-      ""mode"": ""safe"",
+      ""mode"": ""strict"",
       ""required"": false
     },
     {
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-124
- Configuration key: `jobfair_platform.feature124.timeoutSeconds`
- Environment variable: `JOB_FEATURE_124_TIMEOUT_SECONDS`
- Documented default: `154`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-124: kod mijenja dokumentovanu konfiguraciju iz 'safe' u 'strict' (configuration_mode_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,363489522dc76513d0f90f5f8f4dadf6d171b90c74b010042768e5c99916a54c,75908b059bc70284113e3875ec4ca19ea60e6e0947cfe3574fd08a4f4c89edee,configuration,jobfair_platform,configuration_mode_change,cases/patches/jobfair_platform/configuration/JOB-CFG-124.patch
CRPP2-JOB-CONFIGURATION-125,controlled-v2/jobfair-platform-copy,9400205,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_03.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_03.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_03.json
@@ -35,7 +35,7 @@
     },
     {
       ""contractId"": ""JOB-CFG-125"",
-      ""default"": 155,
+      ""default"": 185,
       ""environmentVariable"": ""JOB_FEATURE_125_TIMEOUT_SECONDS"",
       ""key"": ""jobfair_platform.feature125.timeoutSeconds"",
       ""mode"": ""safe"",
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-125
- Configuration key: `jobfair_platform.feature125.timeoutSeconds`
- Environment variable: `JOB_FEATURE_125_TIMEOUT_SECONDS`
- Documented default: `155`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-125: kod mijenja dokumentovanu konfiguraciju iz '155' u '185' (documented_default_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,0c8dad114d68ba3315a2a90dbf0aa7fed72545ca26938bc90f8ba3d87af4dfbb,3bfa7fd7b493262a01f978489d8607c8ecfb3b5979defb995585c8d4ffee5ff3,configuration,jobfair_platform,documented_default_change,cases/patches/jobfair_platform/configuration/JOB-CFG-125.patch
CRPP2-JOB-CONFIGURATION-126,controlled-v2/jobfair-platform-copy,9400206,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_03.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_03.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_03.json
@@ -44,7 +44,7 @@
     {
       ""contractId"": ""JOB-CFG-126"",
       ""default"": 156,
-      ""environmentVariable"": ""JOB_FEATURE_126_TIMEOUT_SECONDS"",
+      ""environmentVariable"": ""JOB_FEATURE_126_TIMEOUT_SECONDS_V2"",
       ""key"": ""jobfair_platform.feature126.timeoutSeconds"",
       ""mode"": ""safe"",
       ""required"": false
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-126
- Configuration key: `jobfair_platform.feature126.timeoutSeconds`
- Environment variable: `JOB_FEATURE_126_TIMEOUT_SECONDS`
- Documented default: `156`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-126: kod mijenja dokumentovanu konfiguraciju iz 'JOB_FEATURE_126_TIMEOUT_SECONDS' u 'JOB_FEATURE_126_TIMEOUT_SECONDS_V2' (environment_variable_rename), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,08bc0819388d9cdc8d416ddd5759dc674b7fc7c1a1940a3e01a7572016b0f5ec,ad766df9cfff8acc9348ed47f7cd46fd109cd91636e3a109c9ba46ef9e4e3db5,configuration,jobfair_platform,environment_variable_rename,cases/patches/jobfair_platform/configuration/JOB-CFG-126.patch
CRPP2-JOB-CONFIGURATION-127,controlled-v2/jobfair-platform-copy,9400207,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_03.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_03.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_03.json
@@ -55,7 +55,7 @@
       ""environmentVariable"": ""JOB_FEATURE_127_TIMEOUT_SECONDS"",
       ""key"": ""jobfair_platform.feature127.timeoutSeconds"",
       ""mode"": ""safe"",
-      ""required"": false
+      ""required"": true
     },
     {
       ""contractId"": ""JOB-CFG-128"",
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-127
- Configuration key: `jobfair_platform.feature127.timeoutSeconds`
- Environment variable: `JOB_FEATURE_127_TIMEOUT_SECONDS`
- Documented default: `157`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-127: kod mijenja dokumentovanu konfiguraciju iz 'false' u 'true' (optional_to_required), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,4b8179d8509dca966b8b5909de4197f09deb2d9aa7497b8e8f1385b63dbef44e,beb946e0cc550fc81ce5f015ef7584ce0d300843611752a6a5372dcfa9e8e8e7,configuration,jobfair_platform,optional_to_required,cases/patches/jobfair_platform/configuration/JOB-CFG-127.patch
CRPP2-JOB-CONFIGURATION-128,controlled-v2/jobfair-platform-copy,9400208,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_03.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_03.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_03.json
@@ -62,7 +62,7 @@
       ""default"": 158,
       ""environmentVariable"": ""JOB_FEATURE_128_TIMEOUT_SECONDS"",
       ""key"": ""jobfair_platform.feature128.timeoutSeconds"",
-      ""mode"": ""safe"",
+      ""mode"": ""strict"",
       ""required"": false
     },
     {
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-128
- Configuration key: `jobfair_platform.feature128.timeoutSeconds`
- Environment variable: `JOB_FEATURE_128_TIMEOUT_SECONDS`
- Documented default: `158`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-128: kod mijenja dokumentovanu konfiguraciju iz 'safe' u 'strict' (configuration_mode_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,d464e60b1f81f1d93647034a2f8bd7142522013447e7408b23b051949a1f140d,ab09c97de7d9b80896032b81a8110cd4648a38bc4da2142826e9337d07fff3a1,configuration,jobfair_platform,configuration_mode_change,cases/patches/jobfair_platform/configuration/JOB-CFG-128.patch
CRPP2-JOB-CONFIGURATION-129,controlled-v2/jobfair-platform-copy,9400209,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_03.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_03.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_03.json
@@ -67,7 +67,7 @@
     },
     {
       ""contractId"": ""JOB-CFG-129"",
-      ""default"": 159,
+      ""default"": 189,
       ""environmentVariable"": ""JOB_FEATURE_129_TIMEOUT_SECONDS"",
       ""key"": ""jobfair_platform.feature129.timeoutSeconds"",
       ""mode"": ""safe"",
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-129
- Configuration key: `jobfair_platform.feature129.timeoutSeconds`
- Environment variable: `JOB_FEATURE_129_TIMEOUT_SECONDS`
- Documented default: `159`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-129: kod mijenja dokumentovanu konfiguraciju iz '159' u '189' (documented_default_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,d647806418086eb5df11951b9fdcf4677ffa2cdcb2f2d8fa9e1f53326d158664,da637fd3a69e46c7d1702a6f708261cd9ddf917c72e27175ef31c40a01b46d3d,configuration,jobfair_platform,documented_default_change,cases/patches/jobfair_platform/configuration/JOB-CFG-129.patch
CRPP2-JOB-CONFIGURATION-130,controlled-v2/jobfair-platform-copy,9400210,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_03.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_03.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_03.json
@@ -76,7 +76,7 @@
     {
       ""contractId"": ""JOB-CFG-130"",
       ""default"": 160,
-      ""environmentVariable"": ""JOB_FEATURE_130_TIMEOUT_SECONDS"",
+      ""environmentVariable"": ""JOB_FEATURE_130_TIMEOUT_SECONDS_V2"",
       ""key"": ""jobfair_platform.feature130.timeoutSeconds"",
       ""mode"": ""safe"",
       ""required"": false
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-130
- Configuration key: `jobfair_platform.feature130.timeoutSeconds`
- Environment variable: `JOB_FEATURE_130_TIMEOUT_SECONDS`
- Documented default: `160`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-130: kod mijenja dokumentovanu konfiguraciju iz 'JOB_FEATURE_130_TIMEOUT_SECONDS' u 'JOB_FEATURE_130_TIMEOUT_SECONDS_V2' (environment_variable_rename), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,80762995e3fc75d9e1257746f12abf0e1148933fa41ccc762d9e0d5947be0ad3,4f3efb4ba74e3746d076922649302b987bdbe512f71d4c251b8f47a8ac3ef49f,configuration,jobfair_platform,environment_variable_rename,cases/patches/jobfair_platform/configuration/JOB-CFG-130.patch
