case_id,repository,pr_number,language,code_changed_files,code_diff_excerpt,docs_before_excerpt,suggested_docs_update_required,suggested_doc_category,suggested_notes,human_docs_update_required,human_doc_category,human_label_notes,review_status,review_row_hash,review_context_hash,synthetic_category_by_design,source_project_key,mutation_template,patch_path
CRPP2-JOB-CONFIGURATION-221,controlled-v2/jobfair-platform-copy,9400301,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_13.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_13.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_13.json
@@ -3,7 +3,7 @@
   ""contracts"": [
     {
       ""contractId"": ""JOB-CFG-221"",
-      ""default"": 251,
+      ""default"": 281,
       ""environmentVariable"": ""JOB_FEATURE_221_TIMEOUT_SECONDS"",
       ""key"": ""jobfair_platform.feature221.timeoutSeconds"",
       ""mode"": ""safe"",
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-221
- Configuration key: `jobfair_platform.feature221.timeoutSeconds`
- Environment variable: `JOB_FEATURE_221_TIMEOUT_SECONDS`
- Documented default: `251`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-221: kod mijenja dokumentovanu konfiguraciju iz '251' u '281' (documented_default_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,9cdbe7f156177d8244ef49dd630ebabdf7e5c6b80c266b72ba0db15aa5e35c0a,6888b93ceb65002a6ae3b5f31cc116d2a7b52c7cc2e9ab9a63d61aa14d471001,configuration,jobfair_platform,documented_default_change,cases/patches/jobfair_platform/configuration/JOB-CFG-221.patch
CRPP2-JOB-CONFIGURATION-222,controlled-v2/jobfair-platform-copy,9400302,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_13.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_13.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_13.json
@@ -12,7 +12,7 @@
     {
       ""contractId"": ""JOB-CFG-222"",
       ""default"": 252,
-      ""environmentVariable"": ""JOB_FEATURE_222_TIMEOUT_SECONDS"",
+      ""environmentVariable"": ""JOB_FEATURE_222_TIMEOUT_SECONDS_V2"",
       ""key"": ""jobfair_platform.feature222.timeoutSeconds"",
       ""mode"": ""safe"",
       ""required"": false
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-222
- Configuration key: `jobfair_platform.feature222.timeoutSeconds`
- Environment variable: `JOB_FEATURE_222_TIMEOUT_SECONDS`
- Documented default: `252`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-222: kod mijenja dokumentovanu konfiguraciju iz 'JOB_FEATURE_222_TIMEOUT_SECONDS' u 'JOB_FEATURE_222_TIMEOUT_SECONDS_V2' (environment_variable_rename), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,a6dd95e1edc5d6ecdefc21afe1042624cb437b7bbd658f5a9e474f9491149135,5291d98cc3834edf4138acaf3960c1bb7003989a4011131e672d3dd1e5fc0323,configuration,jobfair_platform,environment_variable_rename,cases/patches/jobfair_platform/configuration/JOB-CFG-222.patch
CRPP2-JOB-CONFIGURATION-223,controlled-v2/jobfair-platform-copy,9400303,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_13.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_13.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_13.json
@@ -23,7 +23,7 @@
       ""environmentVariable"": ""JOB_FEATURE_223_TIMEOUT_SECONDS"",
       ""key"": ""jobfair_platform.feature223.timeoutSeconds"",
       ""mode"": ""safe"",
-      ""required"": false
+      ""required"": true
     },
     {
       ""contractId"": ""JOB-CFG-224"",
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-223
- Configuration key: `jobfair_platform.feature223.timeoutSeconds`
- Environment variable: `JOB_FEATURE_223_TIMEOUT_SECONDS`
- Documented default: `253`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-223: kod mijenja dokumentovanu konfiguraciju iz 'false' u 'true' (optional_to_required), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,651ee40e7eb20b5c6448559f7c9bed5947ae5d493fafa23363aa27b5f3aa6398,4ecf6f4f25e7dc88e5ac00263516c048ce888d6e00e2381e13d48529388ea907,configuration,jobfair_platform,optional_to_required,cases/patches/jobfair_platform/configuration/JOB-CFG-223.patch
CRPP2-JOB-CONFIGURATION-224,controlled-v2/jobfair-platform-copy,9400304,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_13.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_13.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_13.json
@@ -30,7 +30,7 @@
       ""default"": 254,
       ""environmentVariable"": ""JOB_FEATURE_224_TIMEOUT_SECONDS"",
       ""key"": ""jobfair_platform.feature224.timeoutSeconds"",
-      ""mode"": ""safe"",
+      ""mode"": ""strict"",
       ""required"": false
     },
     {
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-224
- Configuration key: `jobfair_platform.feature224.timeoutSeconds`
- Environment variable: `JOB_FEATURE_224_TIMEOUT_SECONDS`
- Documented default: `254`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-224: kod mijenja dokumentovanu konfiguraciju iz 'safe' u 'strict' (configuration_mode_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,88e4dfcaec84f2bb086928aa007ca8c83c5cdc0766ff1aa417a7b90d8170bbe5,2348d9db1e14d93d02a4be303e18531e5cc3c34732e0f6f6ab737f1a1ec1d9b4,configuration,jobfair_platform,configuration_mode_change,cases/patches/jobfair_platform/configuration/JOB-CFG-224.patch
CRPP2-JOB-CONFIGURATION-225,controlled-v2/jobfair-platform-copy,9400305,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_13.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_13.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_13.json
@@ -35,7 +35,7 @@
     },
     {
       ""contractId"": ""JOB-CFG-225"",
-      ""default"": 255,
+      ""default"": 285,
       ""environmentVariable"": ""JOB_FEATURE_225_TIMEOUT_SECONDS"",
       ""key"": ""jobfair_platform.feature225.timeoutSeconds"",
       ""mode"": ""safe"",
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-225
- Configuration key: `jobfair_platform.feature225.timeoutSeconds`
- Environment variable: `JOB_FEATURE_225_TIMEOUT_SECONDS`
- Documented default: `255`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-225: kod mijenja dokumentovanu konfiguraciju iz '255' u '285' (documented_default_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,7227e3d0f8f6a28d45b301e9caa82fe825149b2464e0c433c0bee60d03508e97,d0b773cb316b6bc47c52ab09b5657e19232bb99dc2033199190b00bef3e1490a,configuration,jobfair_platform,documented_default_change,cases/patches/jobfair_platform/configuration/JOB-CFG-225.patch
CRPP2-JOB-CONFIGURATION-226,controlled-v2/jobfair-platform-copy,9400306,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_13.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_13.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_13.json
@@ -44,7 +44,7 @@
     {
       ""contractId"": ""JOB-CFG-226"",
       ""default"": 256,
-      ""environmentVariable"": ""JOB_FEATURE_226_TIMEOUT_SECONDS"",
+      ""environmentVariable"": ""JOB_FEATURE_226_TIMEOUT_SECONDS_V2"",
       ""key"": ""jobfair_platform.feature226.timeoutSeconds"",
       ""mode"": ""safe"",
       ""required"": false
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-226
- Configuration key: `jobfair_platform.feature226.timeoutSeconds`
- Environment variable: `JOB_FEATURE_226_TIMEOUT_SECONDS`
- Documented default: `256`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-226: kod mijenja dokumentovanu konfiguraciju iz 'JOB_FEATURE_226_TIMEOUT_SECONDS' u 'JOB_FEATURE_226_TIMEOUT_SECONDS_V2' (environment_variable_rename), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,d8a0bb34a90392119ec87e5866a4f6cb65598cee67a348d4e3448daab509a043,1396d189d639e98e2ce04f9000b004646be8165fc37072a4b705ae2d95729c17,configuration,jobfair_platform,environment_variable_rename,cases/patches/jobfair_platform/configuration/JOB-CFG-226.patch
CRPP2-JOB-CONFIGURATION-227,controlled-v2/jobfair-platform-copy,9400307,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_13.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_13.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_13.json
@@ -55,7 +55,7 @@
       ""environmentVariable"": ""JOB_FEATURE_227_TIMEOUT_SECONDS"",
       ""key"": ""jobfair_platform.feature227.timeoutSeconds"",
       ""mode"": ""safe"",
-      ""required"": false
+      ""required"": true
     },
     {
       ""contractId"": ""JOB-CFG-228"",
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-227
- Configuration key: `jobfair_platform.feature227.timeoutSeconds`
- Environment variable: `JOB_FEATURE_227_TIMEOUT_SECONDS`
- Documented default: `257`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-227: kod mijenja dokumentovanu konfiguraciju iz 'false' u 'true' (optional_to_required), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,0228e8a791fedeb93853a72780b62285dfe7f74700a0bc1c76df0cc05373244b,2b03b20b49741b337d4556dbb6bbc441e1c90204947a7aba4e347a066cdac8e5,configuration,jobfair_platform,optional_to_required,cases/patches/jobfair_platform/configuration/JOB-CFG-227.patch
CRPP2-JOB-CONFIGURATION-228,controlled-v2/jobfair-platform-copy,9400308,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_13.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_13.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_13.json
@@ -62,7 +62,7 @@
       ""default"": 258,
       ""environmentVariable"": ""JOB_FEATURE_228_TIMEOUT_SECONDS"",
       ""key"": ""jobfair_platform.feature228.timeoutSeconds"",
-      ""mode"": ""safe"",
+      ""mode"": ""strict"",
       ""required"": false
     },
     {
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-228
- Configuration key: `jobfair_platform.feature228.timeoutSeconds`
- Environment variable: `JOB_FEATURE_228_TIMEOUT_SECONDS`
- Documented default: `258`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-228: kod mijenja dokumentovanu konfiguraciju iz 'safe' u 'strict' (configuration_mode_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,1fa09c3025d6c1d710e37f7fb96d4626e5c5d72565f82bfc0f1d1fb1888803dc,26817ceac0ee97806333f30a4266c20c4d79feb673d8217867d6f5e38945ee9a,configuration,jobfair_platform,configuration_mode_change,cases/patches/jobfair_platform/configuration/JOB-CFG-228.patch
CRPP2-JOB-CONFIGURATION-229,controlled-v2/jobfair-platform-copy,9400309,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_13.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_13.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_13.json
@@ -67,7 +67,7 @@
     },
     {
       ""contractId"": ""JOB-CFG-229"",
-      ""default"": 259,
+      ""default"": 289,
       ""environmentVariable"": ""JOB_FEATURE_229_TIMEOUT_SECONDS"",
       ""key"": ""jobfair_platform.feature229.timeoutSeconds"",
       ""mode"": ""safe"",
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-229
- Configuration key: `jobfair_platform.feature229.timeoutSeconds`
- Environment variable: `JOB_FEATURE_229_TIMEOUT_SECONDS`
- Documented default: `259`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-229: kod mijenja dokumentovanu konfiguraciju iz '259' u '289' (documented_default_change), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,3bb1733c465316e1e5cb981b0f621ac841bd7786e1ba7682019dd34d00cd3cd4,bece510dec1e3a48d3208a7ffc77eb2395d51353be81b20e5fc741978e670556,configuration,jobfair_platform,documented_default_change,cases/patches/jobfair_platform/configuration/JOB-CFG-229.patch
CRPP2-JOB-CONFIGURATION-230,controlled-v2/jobfair-platform-copy,9400310,typescript,"[""src/docguard-contract-lab-v2/configuration/contracts_13.json""]","--- a/src/docguard-contract-lab-v2/configuration/contracts_13.json
+++ b/src/docguard-contract-lab-v2/configuration/contracts_13.json
@@ -76,7 +76,7 @@
     {
       ""contractId"": ""JOB-CFG-230"",
       ""default"": 260,
-      ""environmentVariable"": ""JOB_FEATURE_230_TIMEOUT_SECONDS"",
+      ""environmentVariable"": ""JOB_FEATURE_230_TIMEOUT_SECONDS_V2"",
       ""key"": ""jobfair_platform.feature230.timeoutSeconds"",
       ""mode"": ""safe"",
       ""required"": false
","<!-- docs/docguard-contract-lab-v2/CONFIGURATION.md @ controlled-baseline:71fe0ca693767c4a -->
### JOB-CFG-230
- Configuration key: `jobfair_platform.feature230.timeoutSeconds`
- Environment variable: `JOB_FEATURE_230_TIMEOUT_SECONDS`
- Documented default: `260`
- Required: `false`
- Mode: `safe`
",True,configuration,Controlled design expectation: configuration; independent human/owner acceptance still required before merge.,True,configuration,"JOB-CFG-230: kod mijenja dokumentovanu konfiguraciju iz 'JOB_FEATURE_230_TIMEOUT_SECONDS' u 'JOB_FEATURE_230_TIMEOUT_SECONDS_V2' (environment_variable_rename), dok docs-before eksplicitno navodi staru vrijednost; dokumentacija bi zato postala zastarjela.",approved,bc48ae2f0d6e8a8ba5ce2c404e932b10025970ffe0f0c1761ffd5f9a5da643c7,d148a43678bbea0b05746336d1eaf0a8817781ed12262e45a5d417cb7cb10f9b,configuration,jobfair_platform,environment_variable_rename,cases/patches/jobfair_platform/configuration/JOB-CFG-230.patch
